date,region,district,market_name,commodity,unit,price_type,price_ugx,price_usd
2022-05-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1700.0,0.47
2022-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3714.0,1.03
2022-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,1857.0,0.51
2022-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3500.0,0.97
2022-05-15,Kampala,Central Kampala,Owino,Beans,KG,Wholesale,2694.75,0.74
2022-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2300.0,0.64
2022-05-15,Kampala,Central Kampala,Owino,Maize,KG,Wholesale,1248.98,0.35
2022-05-15,Kampala,Central Kampala,Owino,Rice,KG,Wholesale,3296.23,0.91
2022-06-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4000.0,1.07
2022-06-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1800.0,0.48
2022-06-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,2917.0,0.78
2022-06-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1800.0,0.48
2022-06-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3900.0,1.04
2022-06-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2100.0,0.56
2022-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4750.0,1.26
2022-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2022-06-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3780.0,1.01
2022-06-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1920.0,0.51
2022-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,3643.0,0.97
2022-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2000.0,0.53
2022-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3600.0,0.96
2022-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.67
2022-07-15,Arua,Arua Municipality,Arua,Beans,KG,Retail,4000.0,1.06
2022-07-15,Arua,Arua Municipality,Arua,Cassava flour,KG,Retail,1800.0,0.48
2022-07-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3550.0,0.94
2022-07-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2000.0,0.53
2022-07-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4000.0,1.06
2022-07-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.66
2022-07-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4000.0,1.06
2022-07-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,3000.0,0.8
2022-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4000.0,1.06
2022-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.66
2022-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4000.0,1.06
2022-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.66
2022-08-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4283.0,1.14
2022-08-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1833.0,0.49
2022-08-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3900.0,1.04
2022-08-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2460.0,0.66
2022-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4260.0,1.14
2022-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2022-08-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4550.0,1.21
2022-08-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2250.0,0.6
2022-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4250.0,1.13
2022-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2022-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4517.0,1.2
2022-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.67
2022-09-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4450.0,1.17
2022-09-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1950.0,0.51
2022-09-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4000.0,1.05
2022-09-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.66
2022-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,4950.0,1.3
2022-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.79
2022-09-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4900.0,1.29
2022-09-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2420.0,0.64
2022-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4500.0,1.18
2022-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.66
2022-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4840.0,1.27
2022-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.66
2022-10-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4040.0,1.06
2022-10-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2000.0,0.52
2022-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4500.0,1.18
2022-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.65
2022-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5163.0,1.35
2022-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.78
2022-10-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4325.0,1.13
2022-10-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2575.0,0.67
2022-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4300.0,1.12
2022-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.65
2022-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4750.0,1.24
2022-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.65
2022-11-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3700.0,0.99
2022-11-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2100.0,0.56
2022-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4000.0,1.07
2022-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.67
2022-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5088.0,1.36
2022-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2022-11-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3620.0,0.97
2022-11-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2420.0,0.65
2022-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4000.0,1.07
2022-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2022-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3580.0,0.96
2022-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2800.0,0.75
2022-12-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3500.0,0.95
2022-12-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2500.0,0.68
2022-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3400.0,0.93
2022-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2800.0,0.76
2022-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5660.0,1.54
2022-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.82
2022-12-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3600.0,0.98
2022-12-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2680.0,0.73
2022-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4000.0,1.09
2022-12-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.68
2022-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3600.0,0.98
2022-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2900.0,0.79
2023-01-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3920.0,1.07
2023-01-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2280.0,0.62
2023-01-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,3666.67,1.0
2023-01-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.68
2023-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5750.0,1.57
2023-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.82
2023-01-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4375.0,1.19
2023-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2725.0,0.74
2023-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4500.0,1.23
2023-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.68
2023-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,3375.0,0.92
2023-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2875.0,0.78
2023-02-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3866.67,1.06
2023-02-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2100.0,0.57
2023-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4000.0,1.09
2023-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2666.67,0.73
2023-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6000.0,1.64
2023-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.82
2023-02-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4500.0,1.23
2023-02-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2800.0,0.77
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4666.67,1.28
2023-02-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.68
2023-02-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4250.0,1.16
2023-02-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2750.0,0.75
2023-03-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3880.0,1.04
2023-03-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1900.0,0.51
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4400.0,1.18
2023-03-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2280.0,0.61
2023-03-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5687.5,1.52
2023-03-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2023-03-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4940.0,1.32
2023-03-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2700.0,0.72
2023-03-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4500.0,1.2
2023-03-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2023-03-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,5000.0,1.34
2023-03-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,3000.0,0.8
2023-04-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4050.0,1.09
2023-04-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1850.0,0.5
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,5750.0,1.54
2023-04-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2750.0,0.74
2023-04-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6000.0,1.61
2023-04-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3000.0,0.8
2023-04-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,5125.0,1.37
2023-04-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2550.0,0.68
2023-04-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4500.0,1.21
2023-04-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2023-04-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,5000.0,1.34
2023-04-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,3000.0,0.8
2023-05-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6530.0,1.76
2023-05-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.08
2023-05-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,5375.0,1.45
2023-05-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2400.0,0.65
2023-05-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5125.0,1.38
2023-05-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2023-05-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,6250.0,1.68
2023-05-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,3000.0,0.81
2023-06-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3933.0,1.07
2023-06-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,2133.0,0.58
2023-06-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,6000.0,1.63
2023-06-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.68
2023-06-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6678.0,1.81
2023-06-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4567.0,1.24
2023-06-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4860.0,1.32
2023-06-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2500.0,0.68
2023-06-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5500.0,1.49
2023-06-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.68
2023-06-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,5700.0,1.55
2023-06-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2900.0,0.79
2023-07-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4140.0,1.13
2023-07-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1840.0,0.5
2023-07-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,5625.0,1.54
2023-07-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.68
2023-07-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6538.0,1.79
2023-07-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4013.0,1.1
2023-07-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,5000.0,1.37
2023-07-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2375.0,0.65
2023-07-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5250.0,1.43
2023-07-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2625.0,0.72
2023-07-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4875.0,1.33
2023-07-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2850.0,0.78
2023-08-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4240.0,1.14
2023-08-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1720.0,0.46
2023-08-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4600.0,1.24
2023-08-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.67
2023-08-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6000.0,1.61
2023-08-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,3500.0,0.94
2023-08-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4875.0,1.31
2023-08-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2625.0,0.71
2023-08-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5000.0,1.34
2023-08-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2700.0,0.73
2023-08-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4500.0,1.21
2023-08-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2850.0,0.77
2023-09-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,4050.0,1.09
2023-09-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1700.0,0.46
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4875.0,1.31
2023-09-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.67
2023-09-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6000.0,1.61
2023-09-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.07
2023-09-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,5000.0,1.34
2023-09-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2450.0,0.66
2023-09-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5000.0,1.34
2023-09-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2023-09-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4625.0,1.24
2023-09-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.67
2023-10-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3575.0,0.95
2023-10-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1150.0,0.31
2023-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,5160.0,1.38
2023-10-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.67
2023-10-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,6000.0,1.6
2023-10-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.07
2023-10-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,5167.0,1.38
2023-10-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2333.0,0.62
2023-10-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,5000.0,1.33
2023-10-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.67
2023-10-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4667.0,1.25
2023-10-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2600.0,0.69
2023-11-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3420.0,0.91
2023-11-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1280.0,0.34
2023-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4900.0,1.3
2023-11-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.66
2023-11-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5500.0,1.46
2023-11-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.06
2023-11-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4600.0,1.22
2023-11-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2240.0,0.59
2023-11-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4700.0,1.25
2023-11-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.66
2023-11-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4500.0,1.19
2023-11-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.66
2023-12-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3250.0,0.86
2023-12-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1050.0,0.28
2023-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4625.0,1.23
2023-12-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2500.0,0.66
2023-12-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5700.0,1.51
2023-12-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4000.0,1.06
2023-12-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4125.0,1.09
2023-12-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,2000.0,0.53
2023-12-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4500.0,1.19
2023-12-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.66
2023-12-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4200.0,1.11
2023-12-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2500.0,0.66
2024-01-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3180.0,0.84
2024-01-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,1000.0,0.26
2024-01-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5317.0,1.4
2024-01-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4550.0,1.2
2024-01-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,3875.0,1.02
2024-01-15,Jinja,Jinja Municipality,Jinja,Cassava flour,KG,Retail,1950.0,0.51
2024-01-15,Mbarara,Mbarara Municipality,Mbarara,Beans,KG,Retail,4125.0,1.08
2024-01-15,Mbarara,Mbarara Municipality,Mbarara,Cassava flour,KG,Retail,2500.0,0.66
2024-01-15,Kampala,Central Kampala,Owino,Beans,KG,Retail,4000.0,1.05
2024-01-15,Kampala,Central Kampala,Owino,Cassava flour,KG,Retail,2400.0,0.63
2024-02-15,Busia,Samia-bugwe,Busia,Beans,KG,Retail,3000.0,0.78
2024-02-15,Busia,Samia-bugwe,Busia,Cassava flour,KG,Retail,750.0,0.19
2024-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Beans,KG,Retail,4800.0,1.24
2024-02-15,Kabarole,Fort Portal Municipality,Fort Portal,Cassava flour,KG,Retail,2300.0,0.59
2024-02-15,Gulu,Gulu Municipality,Gulu,Beans,KG,Retail,5133.0,1.33
2024-02-15,Gulu,Gulu Municipality,Gulu,Cassava flour,KG,Retail,4667.0,1.21
2024-02-15,Jinja,Jinja Municipality,Jinja,Beans,KG,Retail,4200.0,1.09
